日付,コード,銘柄名,市場・商品区分,33業種コード,33業種区分,17業種コード,17業種区分,規模コード,規模区分
20201130,4707,キタック,JASDAQ(スタンダード・内国株）,9050,サービス業,10,情報通信・サービスその他 ,-,-
20201130,4708,りらいあコミュニケーションズ,市場第一部（内国株）,9050,サービス業,10,情報通信・サービスその他 ,6,TOPIX Small 1
20201130,4709,ＩＤホールディングス,市場第一部（内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,7,TOPIX Small 2
20201130,4712,ＫｅｙＨｏｌｄｅｒ,JASDAQ(スタンダード・内国株）,9050,サービス業,10,情報通信・サービスその他 ,-,-
20201130,4714,リソー教育,市場第一部（内国株）,9050,サービス業,10,情報通信・サービスその他 ,6,TOPIX Small 1
20201130,4716,日本オラクル,市場第一部（内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,4,TOPIX Mid400
20201130,4718,早稲田アカデミー,市場第一部（内国株）,9050,サービス業,10,情報通信・サービスその他 ,7,TOPIX Small 2
20201130,4719,アルファシステムズ,市場第一部（内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,7,TOPIX Small 2
20201130,4720,城南進学研究社,JASDAQ(スタンダード・内国株）,9050,サービス業,10,情報通信・サービスその他 ,-,-
20201130,4722,フューチャー,市場第一部（内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,6,TOPIX Small 1
20201130,4725,ＣＡＣ　Ｈｏｌｄｉｎｇｓ,市場第一部（内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,7,TOPIX Small 2
20201130,4726,ＳＢテクノロジー,市場第一部（内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,6,TOPIX Small 1
20201130,4728,トーセ,市場第一部（内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,7,TOPIX Small 2
20201130,4732,ユー・エス・エス,市場第一部（内国株）,9050,サービス業,10,情報通信・サービスその他 ,4,TOPIX Mid400
20201130,4733,オービックビジネスコンサルタント,市場第一部（内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,6,TOPIX Small 1
20201130,4734,ビーイング,JASDAQ(スタンダード・内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,-,-
20201130,4735,京進,市場第二部（内国株）,9050,サービス業,10,情報通信・サービスその他 ,-,-
20201130,4736,日本ラッド,JASDAQ(スタンダード・内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,-,-
20201130,4739,伊藤忠テクノソリューションズ,市場第一部（内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,4,TOPIX Mid400
20201130,4743,アイティフォー,市場第一部（内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,7,TOPIX Small 2
20201130,4745,東京個別指導学院,市場第一部（内国株）,9050,サービス業,10,情報通信・サービスその他 ,7,TOPIX Small 2
20201130,4746,東計電算,市場第一部（内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,7,TOPIX Small 2
20201130,4748,構造計画研究所,JASDAQ(スタンダード・内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,-,-
20201130,4750,ダイサン,市場第二部（内国株）,9050,サービス業,10,情報通信・サービスその他 ,-,-
20201130,4751,サイバーエージェント,市場第一部（内国株）,9050,サービス業,10,情報通信・サービスその他 ,4,TOPIX Mid400
20201130,4752,昭和システムエンジニアリング,JASDAQ(スタンダード・内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,-,-
20201130,4754,トスネット,JASDAQ(スタンダード・内国株）,9050,サービス業,10,情報通信・サービスその他 ,-,-
20201130,4755,楽天,市場第一部（内国株）,9050,サービス業,10,情報通信・サービスその他 ,4,TOPIX Mid400
20201130,4760,アルファ,JASDAQ(スタンダード・内国株）,9050,サービス業,10,情報通信・サービスその他 ,-,-
20201130,4761,さくらケーシーエス,市場第二部（内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,-,-
20201130,4762,エックスネット,市場第一部（内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,7,TOPIX Small 2
20201130,4763,クリーク・アンド・リバー社,市場第一部（内国株）,9050,サービス業,10,情報通信・サービスその他 ,7,TOPIX Small 2
20201130,4764,Ｎｅｘｕｓ　Ｂａｎｋ,JASDAQ(グロース・内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,-,-
20201130,4765,モーニングスター,市場第一部（内国株）,9050,サービス業,10,情報通信・サービスその他 ,7,TOPIX Small 2
20201130,4766,ピーエイ,市場第二部（内国株）,9050,サービス業,10,情報通信・サービスその他 ,-,-
20201130,4767,テー・オー・ダブリュー,市場第一部（内国株）,9050,サービス業,10,情報通信・サービスその他 ,7,TOPIX Small 2
20201130,4768,大塚商会,市場第一部（内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,4,TOPIX Mid400
20201130,4769,インフォメーションクリエーティブ,JASDAQ(スタンダード・内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,-,-
20201130,4770,図研エルミック,市場第二部（内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,-,-
20201130,4771,エフアンドエム,JASDAQ(スタンダード・内国株）,9050,サービス業,10,情報通信・サービスその他 ,-,-
20201130,4772,ストリームメディアコーポレーション,JASDAQ(グロース・内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,-,-
20201130,4776,サイボウズ,市場第一部（内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,6,TOPIX Small 1
20201130,4777,ガーラ,JASDAQ(スタンダード・内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,-,-
20201130,4779,ソフトブレーン,市場第一部（内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,7,TOPIX Small 2
20201130,4781,日本ハウズイング,市場第二部（内国株）,9050,サービス業,10,情報通信・サービスその他 ,-,-
20201130,4783,日本コンピュータ・ダイナミクス,JASDAQ(スタンダード・内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,-,-
20201130,4784,ＧＭＯアドパートナーズ,JASDAQ(スタンダード・内国株）,9050,サービス業,10,情報通信・サービスその他 ,-,-
20201130,4792,山田コンサルティンググループ,市場第一部（内国株）,9050,サービス業,10,情報通信・サービスその他 ,7,TOPIX Small 2
20201130,4800,オリコン,JASDAQ(スタンダード・内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,-,-
20201130,4801,セントラルスポーツ,市場第一部（内国株）,9050,サービス業,10,情報通信・サービスその他 ,7,TOPIX Small 2
20201130,4809,パラカ,市場第一部（内国株）,8050,不動産業,17,不動産 ,7,TOPIX Small 2
20201130,4812,電通国際情報サービス,市場第一部（内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,6,TOPIX Small 1
20201130,4813,ＡＣＣＥＳＳ,市場第一部（内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,7,TOPIX Small 2
20201130,4814,ネクストウェア,JASDAQ(スタンダード・内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,-,-
20201130,4816,東映アニメーション,JASDAQ(スタンダード・内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,-,-
20201130,4819,デジタルガレージ,市場第一部（内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,6,TOPIX Small 1
20201130,4820,イーエムシステムズ,市場第一部（内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,7,TOPIX Small 2
20201130,4824,メディアシーク,マザーズ（内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,-,-
20201130,4825,ウェザーニューズ,市場第一部（内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,7,TOPIX Small 2
20201130,4826,ＣＩＪ,市場第一部（内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,7,TOPIX Small 2
20201130,4828,ビジネスエンジニアリング,市場第一部（内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,7,TOPIX Small 2
20201130,4829,日本エンタープライズ,市場第一部（内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,7,TOPIX Small 2
20201130,4832,ＪＦＥシステムズ,市場第二部（内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,-,-
20201130,4833,Ｓｕｃｃｅｓｓ　Ｈｏｌｄｅｒｓ,JASDAQ(グロース・内国株）,9050,サービス業,10,情報通信・サービスその他 ,-,-
20201130,4837,シダックス,JASDAQ(スタンダード・内国株）,9050,サービス業,10,情報通信・サービスその他 ,-,-
20201130,4838,スペースシャワーネットワーク,JASDAQ(スタンダード・内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,-,-
20201130,4839,ＷＯＷＯＷ,市場第一部（内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,7,TOPIX Small 2
20201130,4840,トライアイズ,JASDAQ(グロース・内国株）,9050,サービス業,10,情報通信・サービスその他 ,-,-
20201130,4845,スカラ,市場第一部（内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,7,TOPIX Small 2
20201130,4847,インテリジェント　ウェイブ,市場第一部（内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,7,TOPIX Small 2
20201130,4848,フルキャストホールディングス,市場第一部（内国株）,9050,サービス業,10,情報通信・サービスその他 ,6,TOPIX Small 1
20201130,4849,エン・ジャパン,市場第一部（内国株）,9050,サービス業,10,情報通信・サービスその他 ,6,TOPIX Small 1
20201130,4875,メディシノバ・インク,JASDAQ(スタンダード・外国株）,3250,医薬品,5,医薬品 ,-,-
20201130,4880,セルソース,マザーズ（内国株）,3250,医薬品,5,医薬品 ,-,-
20201130,4883,モダリス,マザーズ（内国株）,3250,医薬品,5,医薬品 ,-,-
20201130,4901,富士フイルムホールディングス,市場第一部（内国株）,3200,化学,4,素材・化学 ,2,TOPIX Large70
20201130,4902,コニカミノルタ,市場第一部（内国株）,3650,電気機器,9,電機・精密 ,4,TOPIX Mid400
20201130,4911,資生堂,市場第一部（内国株）,3200,化学,4,素材・化学 ,2,TOPIX Large70
20201130,4912,ライオン,市場第一部（内国株）,3200,化学,4,素材・化学 ,4,TOPIX Mid400
20201130,4914,高砂香料工業,市場第一部（内国株）,3200,化学,4,素材・化学 ,7,TOPIX Small 2
20201130,4917,マンダム,市場第一部（内国株）,3200,化学,4,素材・化学 ,6,TOPIX Small 1
20201130,4918,アイビー化粧品,JASDAQ(スタンダード・内国株）,3200,化学,4,素材・化学 ,-,-
20201130,4919,ミルボン,市場第一部（内国株）,3200,化学,4,素材・化学 ,4,TOPIX Mid400
20201130,4920,日本色材工業研究所,JASDAQ(スタンダード・内国株）,3200,化学,4,素材・化学 ,-,-
20201130,4921,ファンケル,市場第一部（内国株）,3200,化学,4,素材・化学 ,4,TOPIX Mid400
20201130,4922,コーセー,市場第一部（内国株）,3200,化学,4,素材・化学 ,4,TOPIX Mid400
20201130,4923,コタ,市場第一部（内国株）,3200,化学,4,素材・化学 ,7,TOPIX Small 2
20201130,4925,ハーバー研究所,JASDAQ(スタンダード・内国株）,3200,化学,4,素材・化学 ,-,-
20201130,4926,シーボン,市場第一部（内国株）,3200,化学,4,素材・化学 ,7,TOPIX Small 2
20201130,4927,ポーラ・オルビスホールディングス,市場第一部（内国株）,3200,化学,4,素材・化学 ,4,TOPIX Mid400
20201130,4928,ノエビアホールディングス,市場第一部（内国株）,3200,化学,4,素材・化学 ,6,TOPIX Small 1
20201130,4929,アジュバンコスメジャパン,市場第一部（内国株）,3200,化学,4,素材・化学 ,7,TOPIX Small 2
20201130,4930,グラフィコ,JASDAQ(スタンダード・内国株）,3200,化学,4,素材・化学 ,-,-
20201130,4931,新日本製薬,マザーズ（内国株）,3200,化学,4,素材・化学 ,-,-
20201130,4933,Ｉ－ｎｅ,マザーズ（内国株）,3200,化学,4,素材・化学 ,-,-
20201130,4934,プレミアアンチエイジング,マザーズ（内国株）,3200,化学,4,素材・化学 ,-,-
20201130,4951,エステー,市場第一部（内国株）,3200,化学,4,素材・化学 ,7,TOPIX Small 2
20201130,4952,エス・ディー・エス　バイオテック,市場第二部（内国株）,3200,化学,4,素材・化学 ,-,-
20201130,4955,アグロ　カネショウ,市場第一部（内国株）,3200,化学,4,素材・化学 ,7,TOPIX Small 2
20201130,4956,コニシ,市場第一部（内国株）,3200,化学,4,素材・化学 ,7,TOPIX Small 2
20201130,4957,ヤスハラケミカル,市場第二部（内国株）,3200,化学,4,素材・化学 ,-,-
20201130,4958,長谷川香料,市場第一部（内国株）,3200,化学,4,素材・化学 ,6,TOPIX Small 1
20201130,4960,ケミプロ化成,市場第二部（内国株）,3200,化学,4,素材・化学 ,-,-
20201130,4962,互応化学工業,市場第二部（内国株）,3200,化学,4,素材・化学 ,-,-
20201130,4963,星光ＰＭＣ,市場第一部（内国株）,3200,化学,4,素材・化学 ,7,TOPIX Small 2
20201130,4966,上村工業,市場第二部（内国株）,3200,化学,4,素材・化学 ,-,-
20201130,4967,小林製薬,市場第一部（内国株）,3200,化学,4,素材・化学 ,4,TOPIX Mid400
20201130,4968,荒川化学工業,市場第一部（内国株）,3200,化学,4,素材・化学 ,7,TOPIX Small 2
20201130,4970,東洋合成工業,JASDAQ(スタンダード・内国株）,3200,化学,4,素材・化学 ,-,-
20201130,4971,メック,市場第一部（内国株）,3200,化学,4,素材・化学 ,6,TOPIX Small 1
20201130,4972,綜研化学,JASDAQ(スタンダード・内国株）,3200,化学,4,素材・化学 ,-,-
20201130,4973,日本高純度化学,市場第一部（内国株）,3200,化学,4,素材・化学 ,7,TOPIX Small 2
20201130,4974,タカラバイオ,市場第一部（内国株）,3200,化学,4,素材・化学 ,6,TOPIX Small 1
20201130,4975,ＪＣＵ,市場第一部（内国株）,3200,化学,4,素材・化学 ,6,TOPIX Small 1
20201130,4976,東洋ドライルーブ,JASDAQ(スタンダード・内国株）,3200,化学,4,素材・化学 ,-,-
20201130,4977,新田ゼラチン,市場第一部（内国株）,3200,化学,4,素材・化学 ,7,TOPIX Small 2
20201130,4978,リプロセル,JASDAQ(グロース・内国株）,3200,化学,4,素材・化学 ,-,-
20201130,4979,ＯＡＴアグリオ,市場第一部（内国株）,3200,化学,4,素材・化学 ,7,TOPIX Small 2
20201130,4980,デクセリアルズ,市場第一部（内国株）,3200,化学,4,素材・化学 ,6,TOPIX Small 1
20201130,4985,アース製薬,市場第一部（内国株）,3200,化学,4,素材・化学 ,6,TOPIX Small 1
20201130,4987,寺岡製作所,市場第二部（内国株）,3200,化学,4,素材・化学 ,-,-
20201130,4990,昭和化学工業,市場第二部（内国株）,3200,化学,4,素材・化学 ,-,-
20201130,4992,北興化学工業,市場第一部（内国株）,3200,化学,4,素材・化学 ,7,TOPIX Small 2
20201130,4994,大成ラミック,市場第一部（内国株）,3200,化学,4,素材・化学 ,7,TOPIX Small 2
20201130,4996,クミアイ化学工業,市場第一部（内国株）,3200,化学,4,素材・化学 ,6,TOPIX Small 1
20201130,4997,日本農薬,市場第一部（内国株）,3200,化学,4,素材・化学 ,7,TOPIX Small 2
20201130,4998,フマキラー,市場第二部（内国株）,3200,化学,4,素材・化学 ,-,-
20201130,4999,セメダイン,市場第二部（内国株）,3200,化学,4,素材・化学 ,-,-
20201130,5008,東亜石油,市場第二部（内国株）,3300,石油・石炭製品,2,エネルギー資源 ,-,-
20201130,5009,富士興産,市場第一部（内国株）,6050,卸売業,13,商社・卸売 ,7,TOPIX Small 2
20201130,5010,日本精蝋,市場第二部（内国株）,3300,石油・石炭製品,2,エネルギー資源 ,-,-
20201130,5011,ニチレキ,市場第一部（内国株）,3300,石油・石炭製品,2,エネルギー資源 ,7,TOPIX Small 2
20201130,5013,ユシロ化学工業,市場第一部（内国株）,3300,石油・石炭製品,2,エネルギー資源 ,7,TOPIX Small 2
20201130,5015,ビーピー・カストロール,市場第一部（内国株）,3300,石油・石炭製品,2,エネルギー資源 ,7,TOPIX Small 2
20201130,5017,富士石油,市場第一部（内国株）,3300,石油・石炭製品,2,エネルギー資源 ,7,TOPIX Small 2
20201130,5018,ＭＯＲＥＳＣＯ,市場第一部（内国株）,3300,石油・石炭製品,2,エネルギー資源 ,7,TOPIX Small 2
20201130,5019,出光興産,市場第一部（内国株）,3300,石油・石炭製品,2,エネルギー資源 ,4,TOPIX Mid400
20201130,5020,ＥＮＥＯＳホールディングス,市場第一部（内国株）,3300,石油・石炭製品,2,エネルギー資源 ,2,TOPIX Large70
20201130,5021,コスモエネルギーホールディングス,市場第一部（内国株）,3300,石油・石炭製品,2,エネルギー資源 ,4,TOPIX Mid400
20201130,5070,ドラフト,マザーズ（内国株）,2050,建設業,3,建設・資材 ,-,-
20201130,5071,ヴィス,マザーズ（内国株）,2050,建設業,3,建設・資材 ,-,-
20201130,5072,アートフォースジャパン,PRO Market,2050,建設業,3,建設・資材 ,-,-
20201130,5101,横浜ゴム,市場第一部（内国株）,3350,ゴム製品,6,自動車・輸送機 ,4,TOPIX Mid400
20201130,5103,昭和ホールディングス,市場第二部（内国株）,3350,ゴム製品,6,自動車・輸送機 ,-,-
20201130,5104,日東化工,市場第二部（内国株）,3350,ゴム製品,6,自動車・輸送機 ,-,-
20201130,5105,ＴＯＹＯ　ＴＩＲＥ,市場第一部（内国株）,3350,ゴム製品,6,自動車・輸送機 ,4,TOPIX Mid400
20201130,5108,ブリヂストン,市場第一部（内国株）,3350,ゴム製品,6,自動車・輸送機 ,2,TOPIX Large70
20201130,5110,住友ゴム工業,市場第一部（内国株）,3350,ゴム製品,6,自動車・輸送機 ,4,TOPIX Mid400
20201130,5121,藤倉コンポジット,市場第一部（内国株）,3350,ゴム製品,6,自動車・輸送機 ,7,TOPIX Small 2
20201130,5122,オカモト,市場第一部（内国株）,3350,ゴム製品,6,自動車・輸送機 ,6,TOPIX Small 1
20201130,5142,アキレス,市場第一部（内国株）,3200,化学,4,素材・化学 ,7,TOPIX Small 2
20201130,5161,西川ゴム工業,市場第二部（内国株）,3350,ゴム製品,6,自動車・輸送機 ,-,-
20201130,5162,朝日ラバー,JASDAQ(スタンダード・内国株）,3350,ゴム製品,6,自動車・輸送機 ,-,-
20201130,5184,ニチリン,市場第二部（内国株）,3350,ゴム製品,6,自動車・輸送機 ,-,-
20201130,5185,フコク,市場第一部（内国株）,3350,ゴム製品,6,自動車・輸送機 ,7,TOPIX Small 2
20201130,5186,ニッタ,市場第一部（内国株）,3350,ゴム製品,6,自動車・輸送機 ,6,TOPIX Small 1
20201130,5187,クリエートメディック,市場第一部（内国株）,3750,精密機器,9,電機・精密 ,7,TOPIX Small 2
20201130,5189,櫻護謨,市場第二部（内国株）,3350,ゴム製品,6,自動車・輸送機 ,-,-
20201130,5191,住友理工,市場第一部（内国株）,3350,ゴム製品,6,自動車・輸送機 ,7,TOPIX Small 2
20201130,5192,三ツ星ベルト,市場第一部（内国株）,3350,ゴム製品,6,自動車・輸送機 ,7,TOPIX Small 2
20201130,5194,相模ゴム工業,市場第二部（内国株）,3350,ゴム製品,6,自動車・輸送機 ,-,-
20201130,5195,バンドー化学,市場第一部（内国株）,3350,ゴム製品,6,自動車・輸送機 ,7,TOPIX Small 2
20201130,5199,不二ラテックス,JASDAQ(スタンダード・内国株）,3350,ゴム製品,6,自動車・輸送機 ,-,-
20201130,5201,ＡＧＣ,市場第一部（内国株）,3400,ガラス・土石製品,3,建設・資材 ,4,TOPIX Mid400
20201130,5202,日本板硝子,市場第一部（内国株）,3400,ガラス・土石製品,3,建設・資材 ,6,TOPIX Small 1
20201130,5204,石塚硝子,市場第一部（内国株）,3400,ガラス・土石製品,3,建設・資材 ,7,TOPIX Small 2
20201130,5208,有沢製作所,市場第一部（内国株）,3200,化学,4,素材・化学 ,6,TOPIX Small 1
20201130,5210,日本山村硝子,市場第一部（内国株）,3400,ガラス・土石製品,3,建設・資材 ,7,TOPIX Small 2
20201130,5212,不二硝子,JASDAQ(スタンダード・内国株）,3400,ガラス・土石製品,3,建設・資材 ,-,-
20201130,5214,日本電気硝子,市場第一部（内国株）,3400,ガラス・土石製品,3,建設・資材 ,4,TOPIX Mid400
20201130,5216,倉元製作所,JASDAQ(スタンダード・内国株）,3400,ガラス・土石製品,3,建設・資材 ,-,-
20201130,5217,テクノクオーツ,JASDAQ(スタンダード・内国株）,3400,ガラス・土石製品,3,建設・資材 ,-,-
20201130,5218,オハラ,市場第一部（内国株）,3400,ガラス・土石製品,3,建設・資材 ,7,TOPIX Small 2
20201130,5232,住友大阪セメント,市場第一部（内国株）,3400,ガラス・土石製品,3,建設・資材 ,4,TOPIX Mid400
20201130,5233,太平洋セメント,市場第一部（内国株）,3400,ガラス・土石製品,3,建設・資材 ,4,TOPIX Mid400
20201130,5237,ノザワ,市場第二部（内国株）,3400,ガラス・土石製品,3,建設・資材 ,-,-
20201130,5261,リソルホールディングス,市場第一部（内国株）,9050,サービス業,10,情報通信・サービスその他 ,7,TOPIX Small 2
20201130,5262,日本ヒューム,市場第一部（内国株）,3400,ガラス・土石製品,3,建設・資材 ,7,TOPIX Small 2
20201130,5268,旭コンクリート工業,市場第二部（内国株）,3400,ガラス・土石製品,3,建設・資材 ,-,-
20201130,5269,日本コンクリート工業,市場第一部（内国株）,3400,ガラス・土石製品,3,建設・資材 ,7,TOPIX Small 2
20201130,5271,トーヨーアサノ,市場第二部（内国株）,3400,ガラス・土石製品,3,建設・資材 ,-,-
20201130,5273,三谷セキサン,市場第一部（内国株）,3400,ガラス・土石製品,3,建設・資材 ,7,TOPIX Small 2
20201130,5277,スパンクリートコーポレーション,JASDAQ(スタンダード・内国株）,3400,ガラス・土石製品,3,建設・資材 ,-,-
20201130,5279,日本興業,JASDAQ(スタンダード・内国株）,3400,ガラス・土石製品,3,建設・資材 ,-,-
20201130,5280,ヨシコン,JASDAQ(スタンダード・内国株）,8050,不動産業,17,不動産 ,-,-
20201130,5282,ジオスター,市場第二部（内国株）,3400,ガラス・土石製品,3,建設・資材 ,-,-
20201130,5283,高見澤,JASDAQ(スタンダード・内国株）,6050,卸売業,13,商社・卸売 ,-,-
20201130,5284,ヤマウ,JASDAQ(スタンダード・内国株）,3400,ガラス・土石製品,3,建設・資材 ,-,-
20201130,5285,ヤマックス,JASDAQ(スタンダード・内国株）,3400,ガラス・土石製品,3,建設・資材 ,-,-
20201130,5287,イトーヨーギョー,市場第二部（内国株）,3400,ガラス・土石製品,3,建設・資材 ,-,-
20201130,5288,アジアパイルホールディングス,市場第一部（内国株）,3400,ガラス・土石製品,3,建設・資材 ,7,TOPIX Small 2
20201130,5290,ベルテクスコーポレーション,市場第二部（内国株）,3400,ガラス・土石製品,3,建設・資材 ,-,-
20201130,5301,東海カーボン,市場第一部（内国株）,3400,ガラス・土石製品,3,建設・資材 ,4,TOPIX Mid400
20201130,5302,日本カーボン,市場第一部（内国株）,3400,ガラス・土石製品,3,建設・資材 ,6,TOPIX Small 1
20201130,5304,ＳＥＣカーボン,市場第二部（内国株）,3400,ガラス・土石製品,3,建設・資材 ,-,-
20201130,5310,東洋炭素,市場第一部（内国株）,3400,ガラス・土石製品,3,建設・資材 ,7,TOPIX Small 2
20201130,5331,ノリタケカンパニーリミテド,市場第一部（内国株）,3400,ガラス・土石製品,3,建設・資材 ,6,TOPIX Small 1
20201130,5332,ＴＯＴＯ,市場第一部（内国株）,3400,ガラス・土石製品,3,建設・資材 ,4,TOPIX Mid400
20201130,5333,日本碍子,市場第一部（内国株）,3400,ガラス・土石製品,3,建設・資材 ,4,TOPIX Mid400
20201130,5334,日本特殊陶業,市場第一部（内国株）,3400,ガラス・土石製品,3,建設・資材 ,4,TOPIX Mid400
20201130,5337,ダントーホールディングス,市場第一部（内国株）,3400,ガラス・土石製品,3,建設・資材 ,7,TOPIX Small 2
20201130,5341,アサヒ衛陶,市場第二部（内国株）,3400,ガラス・土石製品,3,建設・資材 ,-,-
20201130,5344,ＭＡＲＵＷＡ,市場第一部（内国株）,3400,ガラス・土石製品,3,建設・資材 ,6,TOPIX Small 1
20201130,5351,品川リフラクトリーズ,市場第一部（内国株）,3400,ガラス・土石製品,3,建設・資材 ,7,TOPIX Small 2
20201130,5352,黒崎播磨,市場第一部（内国株）,3400,ガラス・土石製品,3,建設・資材 ,7,TOPIX Small 2
20201130,5355,日本坩堝,市場第二部（内国株）,3400,ガラス・土石製品,3,建設・資材 ,-,-
20201130,5357,ヨータイ,市場第一部（内国株）,3400,ガラス・土石製品,3,建設・資材 ,7,TOPIX Small 2
20201130,5358,イソライト工業,市場第一部（内国株）,3400,ガラス・土石製品,3,建設・資材 ,7,TOPIX Small 2
20201130,5363,東京窯業,市場第一部（内国株）,3400,ガラス・土石製品,3,建設・資材 ,7,TOPIX Small 2
20201130,5367,ニッカトー,市場第一部（内国株）,3400,ガラス・土石製品,3,建設・資材 ,7,TOPIX Small 2
20201130,5368,日本インシュレーション,市場第二部（内国株）,3400,ガラス・土石製品,3,建設・資材 ,-,-
20201130,5380,新東,JASDAQ(スタンダード・内国株）,3400,ガラス・土石製品,3,建設・資材 ,-,-
20201130,5381,Ｍｉｐｏｘ,JASDAQ(スタンダード・内国株）,3400,ガラス・土石製品,3,建設・資材 ,-,-
20201130,5384,フジミインコーポレーテッド,市場第一部（内国株）,3400,ガラス・土石製品,3,建設・資材 ,6,TOPIX Small 1
20201130,5386,鶴弥,市場第二部（内国株）,3400,ガラス・土石製品,3,建設・資材 ,-,-
20201130,5387,チヨダウーテ,JASDAQ(スタンダード・内国株）,3400,ガラス・土石製品,3,建設・資材 ,-,-
20201130,5388,クニミネ工業,市場第一部（内国株）,3400,ガラス・土石製品,3,建設・資材 ,7,TOPIX Small 2
20201130,5391,エーアンドエーマテリアル,市場第一部（内国株）,3400,ガラス・土石製品,3,建設・資材 ,7,TOPIX Small 2
20201130,5393,ニチアス,市場第一部（内国株）,3400,ガラス・土石製品,3,建設・資材 ,6,TOPIX Small 1
20201130,5395,理研コランダム,市場第二部（内国株）,3400,ガラス・土石製品,3,建設・資材 ,-,-
20201130,5401,日本製鉄,市場第一部（内国株）,3450,鉄鋼,7,鉄鋼・非鉄 ,2,TOPIX Large70
20201130,5406,神戸製鋼所,市場第一部（内国株）,3450,鉄鋼,7,鉄鋼・非鉄 ,4,TOPIX Mid400
20201130,5408,中山製鋼所,市場第一部（内国株）,3450,鉄鋼,7,鉄鋼・非鉄 ,7,TOPIX Small 2
20201130,5410,合同製鐵,市場第一部（内国株）,3450,鉄鋼,7,鉄鋼・非鉄 ,6,TOPIX Small 1
20201130,5411,ジェイ　エフ　イー　ホールディングス,市場第一部（内国株）,3450,鉄鋼,7,鉄鋼・非鉄 ,4,TOPIX Mid400
20201130,5423,東京製鐵,市場第一部（内国株）,3450,鉄鋼,7,鉄鋼・非鉄 ,6,TOPIX Small 1
20201130,5440,共英製鋼,市場第一部（内国株）,3450,鉄鋼,7,鉄鋼・非鉄 ,6,TOPIX Small 1
20201130,5444,大和工業,市場第一部（内国株）,3450,鉄鋼,7,鉄鋼・非鉄 ,4,TOPIX Mid400
20201130,5445,東京鐵鋼,市場第一部（内国株）,3450,鉄鋼,7,鉄鋼・非鉄 ,7,TOPIX Small 2
20201130,5446,北越メタル,市場第二部（内国株）,3450,鉄鋼,7,鉄鋼・非鉄 ,-,-
20201130,5449,大阪製鐵,市場第一部（内国株）,3450,鉄鋼,7,鉄鋼・非鉄 ,7,TOPIX Small 2
20201130,5451,淀川製鋼所,市場第一部（内国株）,3450,鉄鋼,7,鉄鋼・非鉄 ,7,TOPIX Small 2
20201130,5458,高砂鐵工,市場第二部（内国株）,3450,鉄鋼,7,鉄鋼・非鉄 ,-,-
20201130,5463,丸一鋼管,市場第一部（内国株）,3450,鉄鋼,7,鉄鋼・非鉄 ,4,TOPIX Mid400
20201130,5464,モリ工業,市場第一部（内国株）,3450,鉄鋼,7,鉄鋼・非鉄 ,7,TOPIX Small 2
20201130,5471,大同特殊鋼,市場第一部（内国株）,3450,鉄鋼,7,鉄鋼・非鉄 ,4,TOPIX Mid400
20201130,5476,日本高周波鋼業,市場第一部（内国株）,3450,鉄鋼,7,鉄鋼・非鉄 ,7,TOPIX Small 2
